                                                                                                                                                                                                                                                                                                                                                                      
{'loss': 0.1659, 'grad_norm': 1.4087805142657537, 'learning_rate': 0.0, 'num_tokens': 6527.0, 'completions/mean_length': 21.4375, 'completions/min_length': 8.0, 'completions/max_length': 55.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 21.4375, 'completions/min_terminated_length': 8.0, 'completions/max_terminated_length': 55.0, 'rewards/capnav_reward/mean': 0.875, 'rewards/capnav_reward/std': 0.3415650427341461, 'reward': 0.875, 'reward_std': 0.34156501293182373, 'frac_reward_zero_std': 0.0, 'entropy': 0.08690047776326537, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 17.31119045591913, 'epoch': 0.0}
{'loss': 0.0465, 'grad_norm': 0.9727783138024954, 'learning_rate': 4.050632911392405e-06, 'num_tokens': 239177.0, 'completions/mean_length': 31.8125, 'completions/min_length': 7.0, 'completions/max_length': 65.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 31.8125, 'completions/min_terminated_length': 7.0, 'completions/max_terminated_length': 65.0, 'rewards/capnav_reward/mean': 0.2916666865348816, 'rewards/capnav_reward/std': 0.1138550192117691, 'reward': 0.2916666865348816, 'reward_std': 0.1138550192117691, 'frac_reward_zero_std': 0.0, 'entropy': 0.09219064796343446, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 13.783783119171858, 'epoch': 0.01}
{'loss': -0.0051, 'grad_norm': 0.886162531736527, 'learning_rate': 4.177215189873418e-06, 'num_tokens': 247336.0, 'completions/mean_length': 30.4375, 'completions/min_length': 22.0, 'completions/max_length': 38.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 30.4375, 'completions/min_terminated_length': 22.0, 'completions/max_terminated_length': 38.0, 'rewards/capnav_reward/mean': 0.875, 'rewards/capnav_reward/std': 0.3415650427341461, 'reward': 0.875, 'reward_std': 0.34156501293182373, 'frac_reward_zero_std': 0.0, 'entropy': 0.06901313131675124, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.490922705736011, 'epoch': 0.01}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 4.303797468354431e-06, 'num_tokens': 253880.0, 'completions/mean_length': 22.5, 'completions/min_length': 19.0, 'completions/max_length': 26.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 22.5, 'completions/min_terminated_length': 19.0, 'completions/max_terminated_length': 26.0, 'rewards/capnav_reward/mean': 1.0, 'rewards/capnav_reward/std': 0.0, 'reward': 1.0, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 0.008560736430808902, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 10.127317150123417, 'epoch': 0.01}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 4.430379746835443e-06, 'num_tokens': 260352.0, 'completions/mean_length': 22.0, 'completions/min_length': 21.0, 'completions/max_length': 23.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 22.0, 'completions/min_terminated_length': 21.0, 'completions/max_terminated_length': 23.0, 'rewards/capnav_reward/mean': 1.0, 'rewards/capnav_reward/std': 0.0, 'reward': 1.0, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 0.007906769518740475, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 9.948488457128406, 'epoch': 0.01}
{'loss': 0.0505, 'grad_norm': 0.8769542183442246, 'learning_rate': 4.556962025316456e-06, 'num_tokens': 268178.0, 'completions/mean_length': 30.625, 'completions/min_length': 23.0, 'completions/max_length': 47.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 30.625, 'completions/min_terminated_length': 23.0, 'completions/max_terminated_length': 47.0, 'rewards/capnav_reward/mean': 0.6458333730697632, 'rewards/capnav_reward/std': 0.37453675270080566, 'reward': 0.6458333730697632, 'reward_std': 0.37453675270080566, 'frac_reward_zero_std': 0.5, 'entropy': 0.01261389791034162, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 12.241001788293943, 'epoch': 0.01}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 4.683544303797468e-06, 'num_tokens': 276068.0, 'completions/mean_length': 36.125, 'completions/min_length': 17.0, 'completions/max_length': 57.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 36.125, 'completions/min_terminated_length': 17.0, 'completions/max_terminated_length': 57.0, 'rewards/capnav_reward/mean': 0.5, 'rewards/capnav_reward/std': 0.5163977742195129, 'reward': 0.5, 'reward_std': 0.5163977742195129, 'frac_reward_zero_std': 1.0, 'entropy': 0.01534950640052557, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 13.246973402099684, 'epoch': 0.01}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 4.8101265822784815e-06, 'num_tokens': 282532.0, 'completions/mean_length': 19.0, 'completions/min_length': 18.0, 'completions/max_length': 20.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 19.0, 'completions/min_terminated_length': 18.0, 'completions/max_terminated_length': 20.0, 'rewards/capnav_reward/mean': 1.0, 'rewards/capnav_reward/std': 0.0, 'reward': 1.0, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 0.0055138482712209225, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 9.582451477181166, 'epoch': 0.01}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 4.936708860759495e-06, 'num_tokens': 291595.0, 'completions/mean_length': 51.9375, 'completions/min_length': 15.0, 'completions/max_length': 515.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 51.9375, 'completions/min_terminated_length': 15.0, 'completions/max_terminated_length': 515.0, 'rewards/capnav_reward/mean': 0.8333333730697632, 'rewards/capnav_reward/std': 0.17213258147239685, 'reward': 0.8333333730697632, 'reward_std': 0.17213258147239685, 'frac_reward_zero_std': 1.0, 'entropy': 0.1316771861165762, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 54.17895229998976, 'epoch': 0.01}
{'loss': 0.0254, 'grad_norm': 0.9494567406939008, 'learning_rate': 5.063291139240507e-06, 'num_tokens': 299577.0, 'completions/mean_length': 35.875, 'completions/min_length': 20.0, 'completions/max_length': 50.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 35.875, 'completions/min_terminated_length': 20.0, 'completions/max_terminated_length': 50.0, 'rewards/capnav_reward/mean': 0.3541666865348816, 'rewards/capnav_reward/std': 0.4121982753276825, 'reward': 0.3541666865348816, 'reward_std': 0.4121982753276825, 'frac_reward_zero_std': 0.0, 'entropy': 0.03143144119530916, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 12.670877167023718, 'epoch': 0.01}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 5.189873417721519e-06, 'num_tokens': 306849.0, 'completions/mean_length': 33.5, 'completions/min_length': 25.0, 'completions/max_length': 42.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 33.5, 'completions/min_terminated_length': 25.0, 'completions/max_terminated_length': 42.0, 'rewards/capnav_reward/mean': 0.6666666865348816, 'rewards/capnav_reward/std': 0.3442651927471161, 'reward': 0.6666666865348816, 'reward_std': 0.3442651629447937, 'frac_reward_zero_std': 1.0, 'entropy': 0.006417178199626505, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.668023929232731, 'epoch': 0.01}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 5.3164556962025316e-06, 'num_tokens': 313737.0, 'completions/mean_length': 38.5, 'completions/min_length': 34.0, 'completions/max_length': 43.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 38.5, 'completions/min_terminated_length': 34.0, 'completions/max_terminated_length': 43.0, 'rewards/capnav_reward/mean': 0.8333333730697632, 'rewards/capnav_reward/std': 0.17213258147239685, 'reward': 0.8333333730697632, 'reward_std': 0.17213258147239685, 'frac_reward_zero_std': 1.0, 'entropy': 0.016000729519873857, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 12.142309369286522, 'epoch': 0.01}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 5.443037974683545e-06, 'num_tokens': 321569.0, 'completions/mean_length': 32.5, 'completions/min_length': 24.0, 'completions/max_length': 50.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 32.5, 'completions/min_terminated_length': 24.0, 'completions/max_terminated_length': 50.0, 'rewards/capnav_reward/mean': 0.8333333730697632, 'rewards/capnav_reward/std': 0.17213258147239685, 'reward': 0.8333333730697632, 'reward_std': 0.17213258147239685, 'frac_reward_zero_std': 1.0, 'entropy': 0.015998755116015673, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 12.386541851097718, 'epoch': 0.01}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 5.569620253164557e-06, 'num_tokens': 328097.0, 'completions/mean_length': 20.5, 'completions/min_length': 14.0, 'completions/max_length': 27.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 20.5, 'completions/min_terminated_length': 14.0, 'completions/max_terminated_length': 27.0, 'rewards/capnav_reward/mean': 0.6666666865348816, 'rewards/capnav_reward/std': 0.3442651927471161, 'reward': 0.6666666865348816, 'reward_std': 0.3442651629447937, 'frac_reward_zero_std': 1.0, 'entropy': 0.00989189324900508, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 10.270487039349973, 'epoch': 0.01}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 5.69620253164557e-06, 'num_tokens': 335913.0, 'completions/mean_length': 45.0, 'completions/min_length': 33.0, 'completions/max_length': 57.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 45.0, 'completions/min_terminated_length': 33.0, 'completions/max_terminated_length': 57.0, 'rewards/capnav_reward/mean': 0.6666666865348816, 'rewards/capnav_reward/std': 0.0, 'reward': 0.6666666865348816, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 0.005478562321513891, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 13.12133360072039, 'epoch': 0.01}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 5.8227848101265824e-06, 'num_tokens': 344281.0, 'completions/mean_length': 34.5, 'completions/min_length': 25.0, 'completions/max_length': 44.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 34.5, 'completions/min_terminated_length': 25.0, 'completions/max_terminated_length': 44.0, 'rewards/capnav_reward/mean': 0.6666666865348816, 'rewards/capnav_reward/std': 0.3442651927471161, 'reward': 0.6666666865348816, 'reward_std': 0.3442651629447937, 'frac_reward_zero_std': 1.0, 'entropy': 0.0028619939112104475, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 12.024859444936737, 'epoch': 0.01}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 5.949367088607595e-06, 'num_tokens': 351503.0, 'completions/mean_length': 41.375, 'completions/min_length': 16.0, 'completions/max_length': 83.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 41.375, 'completions/min_terminated_length': 16.0, 'completions/max_terminated_length': 83.0, 'rewards/capnav_reward/mean': 0.8333333730697632, 'rewards/capnav_reward/std': 0.17213258147239685, 'reward': 0.8333333730697632, 'reward_std': 0.17213258147239685, 'frac_reward_zero_std': 1.0, 'entropy': 0.014409941621124744, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 15.332501156022772, 'epoch': 0.01}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 6.075949367088608e-06, 'num_tokens': 360663.0, 'completions/mean_length': 43.5, 'completions/min_length': 27.0, 'completions/max_length': 60.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 43.5, 'completions/min_terminated_length': 27.0, 'completions/max_terminated_length': 60.0, 'rewards/capnav_reward/mean': 0.5, 'rewards/capnav_reward/std': 0.5163977742195129, 'reward': 0.5, 'reward_std': 0.5163977742195129, 'frac_reward_zero_std': 1.0, 'entropy': 0.007548466324806213, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 13.313623250229284, 'epoch': 0.01}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 6.20253164556962e-06, 'num_tokens': 367751.0, 'completions/mean_length': 20.0, 'completions/min_length': 15.0, 'completions/max_length': 25.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 20.0, 'completions/min_terminated_length': 15.0, 'completions/max_terminated_length': 25.0, 'rewards/capnav_reward/mean': 1.0, 'rewards/capnav_reward/std': 0.0, 'reward': 1.0, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 0.008543294155970216, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 10.072164489654824, 'epoch': 0.01}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 6.329113924050634e-06, 'num_tokens': 374711.0, 'completions/mean_length': 24.5, 'completions/min_length': 19.0, 'completions/max_length': 31.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 24.5, 'completions/min_terminated_length': 19.0, 'completions/max_terminated_length': 31.0, 'rewards/capnav_reward/mean': 0.8333333730697632, 'rewards/capnav_reward/std': 0.17213258147239685, 'reward': 0.8333333730697632, 'reward_std': 0.17213258147239685, 'frac_reward_zero_std': 1.0, 'entropy': 0.0063188024796545506, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 10.742453689221293, 'epoch': 0.01}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 6.4556962025316464e-06, 'num_tokens': 382407.0, 'completions/mean_length': 21.0, 'completions/min_length': 18.0, 'completions/max_length': 24.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 21.0, 'completions/min_terminated_length': 18.0, 'completions/max_terminated_length': 24.0, 'rewards/capnav_reward/mean': 1.0, 'rewards/capnav_reward/std': 0.0, 'reward': 1.0, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 0.010103013599291444, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 10.045806827489287, 'epoch': 0.01}
{'loss': -0.0462, 'grad_norm': 0.5181096029813703, 'learning_rate': 6.582278481012659e-06, 'num_tokens': 389852.0, 'completions/mean_length': 36.8125, 'completions/min_length': 27.0, 'completions/max_length': 38.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 36.8125, 'completions/min_terminated_length': 27.0, 'completions/max_terminated_length': 38.0, 'rewards/capnav_reward/mean': 0.7916666865348816, 'rewards/capnav_reward/std': 0.2063797265291214, 'reward': 0.7916666865348816, 'reward_std': 0.2063797265291214, 'frac_reward_zero_std': 0.5, 'entropy': 0.01709626568481326, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.551963967038319, 'epoch': 0.01}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 6.708860759493672e-06, 'num_tokens': 397340.0, 'completions/mean_length': 37.5, 'completions/min_length': 27.0, 'completions/max_length': 48.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 37.5, 'completions/min_terminated_length': 27.0, 'completions/max_terminated_length': 48.0, 'rewards/capnav_reward/mean': 0.8333333730697632, 'rewards/capnav_reward/std': 0.17213258147239685, 'reward': 0.8333333730697632, 'reward_std': 0.17213258147239685, 'frac_reward_zero_std': 1.0, 'entropy': 0.0034233375336043537, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 12.15190937393345, 'epoch': 0.01}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 6.835443037974684e-06, 'num_tokens': 405723.0, 'completions/mean_length': 43.4375, 'completions/min_length': 21.0, 'completions/max_length': 72.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 43.4375, 'completions/min_terminated_length': 21.0, 'completions/max_terminated_length': 72.0, 'rewards/capnav_reward/mean': 0.6666666865348816, 'rewards/capnav_reward/std': 0.3442651927471161, 'reward': 0.6666666865348816, 'reward_std': 0.3442651629447937, 'frac_reward_zero_std': 1.0, 'entropy': 0.016263266559690237, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 14.507227614987642, 'epoch': 0.01}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 6.962025316455697e-06, 'num_tokens': 413435.0, 'completions/mean_length': 65.0, 'completions/min_length': 65.0, 'completions/max_length': 65.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 65.0, 'completions/min_terminated_length': 65.0, 'completions/max_terminated_length': 65.0, 'rewards/capnav_reward/mean': 0.3333333432674408, 'rewards/capnav_reward/std': 0.0, 'reward': 0.3333333432674408, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 0.0053786057978868484, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 13.6417980378028, 'epoch': 0.01}
{'loss': -0.0233, 'grad_norm': 0.7583596215667145, 'learning_rate': 7.08860759493671e-06, 'num_tokens': 421561.0, 'completions/mean_length': 32.375, 'completions/min_length': 23.0, 'completions/max_length': 45.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 32.375, 'completions/min_terminated_length': 23.0, 'completions/max_terminated_length': 45.0, 'rewards/capnav_reward/mean': 0.875, 'rewards/capnav_reward/std': 0.2687419056892395, 'reward': 0.875, 'reward_std': 0.2687419056892395, 'frac_reward_zero_std': 0.5, 'entropy': 0.018487418070435524, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 12.116603698814288, 'epoch': 0.01}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 7.215189873417722e-06, 'num_tokens': 431114.0, 'completions/mean_length': 48.5625, 'completions/min_length': 37.0, 'completions/max_length': 62.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 48.5625, 'completions/min_terminated_length': 37.0, 'completions/max_terminated_length': 62.0, 'rewards/capnav_reward/mean': 0.8333333730697632, 'rewards/capnav_reward/std': 0.17213258147239685, 'reward': 0.8333333730697632, 'reward_std': 0.17213258147239685, 'frac_reward_zero_std': 1.0, 'entropy': 0.0064819479594007134, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 13.660080122994259, 'epoch': 0.01}
{'loss': -0.0343, 'grad_norm': 0.5265592073335178, 'learning_rate': 7.341772151898735e-06, 'num_tokens': 437691.0, 'completions/mean_length': 31.5625, 'completions/min_length': 22.0, 'completions/max_length': 35.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 31.5625, 'completions/min_terminated_length': 22.0, 'completions/max_terminated_length': 35.0, 'rewards/capnav_reward/mean': 0.7708333730697632, 'rewards/capnav_reward/std': 0.26440009474754333, 'reward': 0.7708333730697632, 'reward_std': 0.26440009474754333, 'frac_reward_zero_std': 0.5, 'entropy': 0.00737728551030159, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 10.956985058961436, 'epoch': 0.01}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 7.468354430379747e-06, 'num_tokens': 446549.0, 'completions/mean_length': 41.125, 'completions/min_length': 21.0, 'completions/max_length': 77.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 41.125, 'completions/min_terminated_length': 21.0, 'completions/max_terminated_length': 77.0, 'rewards/capnav_reward/mean': 0.8333333730697632, 'rewards/capnav_reward/std': 0.17213258147239685, 'reward': 0.8333333730697632, 'reward_std': 0.17213258147239685, 'frac_reward_zero_std': 1.0, 'entropy': 0.015246702823787928, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 15.111601829295978, 'epoch': 0.01}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 7.5949367088607605e-06, 'num_tokens': 454861.0, 'completions/mean_length': 42.5, 'completions/min_length': 32.0, 'completions/max_length': 53.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 42.5, 'completions/min_terminated_length': 32.0, 'completions/max_terminated_length': 53.0, 'rewards/capnav_reward/mean': 0.8333333730697632, 'rewards/capnav_reward/std': 0.17213258147239685, 'reward': 0.8333333730697632, 'reward_std': 0.17213258147239685, 'frac_reward_zero_std': 1.0, 'entropy': 0.004016804276034236, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 12.781072701094672, 'epoch': 0.01}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 7.721518987341773e-06, 'num_tokens': 460749.0, 'completions/mean_length': 18.0, 'completions/min_length': 16.0, 'completions/max_length': 20.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 18.0, 'completions/min_terminated_length': 16.0, 'completions/max_terminated_length': 20.0, 'rewards/capnav_reward/mean': 1.0, 'rewards/capnav_reward/std': 0.0, 'reward': 1.0, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 0.0062652588821947575, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 9.9481207029894, 'epoch': 0.01}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 7.848101265822786e-06, 'num_tokens': 468565.0, 'completions/mean_length': 34.0, 'completions/min_length': 31.0, 'completions/max_length': 37.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 34.0, 'completions/min_terminated_length': 31.0, 'completions/max_terminated_length': 37.0, 'rewards/capnav_reward/mean': 1.0, 'rewards/capnav_reward/std': 0.0, 'reward': 1.0, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 0.00863133929669857, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 10.76975404121913, 'epoch': 0.01}
{'loss': -0.0307, 'grad_norm': 0.6448741396805293, 'learning_rate': 7.974683544303799e-06, 'num_tokens': 476808.0, 'completions/mean_length': 25.1875, 'completions/min_length': 21.0, 'completions/max_length': 26.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 25.1875, 'completions/min_terminated_length': 21.0, 'completions/max_terminated_length': 26.0, 'rewards/capnav_reward/mean': 0.9375, 'rewards/capnav_reward/std': 0.25, 'reward': 0.9375, 'reward_std': 0.25, 'frac_reward_zero_std': 0.5, 'entropy': 0.012947940034791827, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 10.66566973621957, 'epoch': 0.01}
{'loss': -0.0526, 'grad_norm': 0.49057698633554064, 'learning_rate': 8.10126582278481e-06, 'num_tokens': 484035.0, 'completions/mean_length': 38.1875, 'completions/min_length': 27.0, 'completions/max_length': 51.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 38.1875, 'completions/min_terminated_length': 27.0, 'completions/max_terminated_length': 51.0, 'rewards/capnav_reward/mean': 0.8125, 'rewards/capnav_reward/std': 0.20971761643886566, 'reward': 0.8125, 'reward_std': 0.20971761643886566, 'frac_reward_zero_std': 0.5, 'entropy': 0.0036809080047532916, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.962796949082986, 'epoch': 0.01}
